time_ms,temp_C,pressure_Pa,altitude_m,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,angleX_deg,angleY_deg,angleZ_deg,latitude,longitude,distance_m
0.0,18.08,101622.5,105.26,0.565,-0.177,-9.804,0.027,-0.073,0.015,-9.785,-3.195,-19.417,54.303349,-5.582283,330918.91
250.0,18.08,101622.09,105.3,0.632,-0.086,-9.778,-0.009,0.017,0.041,-18.55,-3.657,-19.375,54.303349,-5.582283,330918.91
500.0,18.09,101622.67,105.25,0.637,0.057,-9.857,-0.067,0.009,-0.044,78.335,-3.884,-19.378,54.303349,-5.582283,330918.91
754.0,18.09,101622.89,105.23,0.682,0.134,-9.708,-0.048,0.021,-0.003,87.87,-3.623,-19.148,54.30336,-5.582278,330920.12
1001.0,18.09,101623.31,105.2,0.781,0.098,-9.742,-0.076,0.065,0.004,44.536,-3.283,-18.859,54.30336,-5.582278,330920.12
1251.0,18.09,101622.66,105.25,0.821,0.148,-9.996,-0.111,-0.016,-0.014,58.02,-3.667,-18.632,54.30336,-5.582278,330920.12
1501.0,18.09,101622.58,105.26,0.752,0.113,-9.965,-0.006,-0.014,0.044,60.906,-3.67,-18.336,54.30336,-5.582278,330920.12
1750.0,18.09,101622.74,105.24,0.697,0.089,-9.965,-0.117,0.012,0.017,87.744,-3.797,-18.168,54.303368,-5.58228,330920.72
1997.0,18.1,101622.8,105.24,0.666,0.196,-10.089,-0.011,0.004,-0.014,118.673,-3.752,-18.044,54.303368,-5.58228,330920.72
2247.0,18.1,101622.56,105.26,0.749,-0.17,-9.946,0.038,0.019,0.067,73.785,-3.489,-17.807,54.303368,-5.58228,330920.72
2497.0,18.1,101622.4,105.27,0.804,-0.084,-10.036,0.046,0.043,0.06,15.97,-3.594,-17.358,54.303368,-5.58228,330920.72
2751.0,18.1,101622.66,105.25,0.721,-0.022,-9.838,0.0,-0.02,0.048,-21.634,-4.13,-17.136,54.30336,-5.582263,330920.72
3000.0,18.1,101623.03,105.22,0.73,-0.019,-9.644,-0.064,0.011,0.052,-64.586,-4.239,-16.928,54.30336,-5.582263,330920.72
3250.0,18.11,101623.61,105.17,0.845,-0.065,-9.713,-0.092,0.056,-0.017,-80.065,-4.383,-16.672,54.30336,-5.582263,330920.72
3501.0,18.11,101623.77,105.16,0.742,-0.086,-9.895,-0.027,-0.022,0.044,-82.867,-4.571,-16.613,54.30336,-5.582263,330920.72
3749.0,18.11,101625.16,105.04,0.761,-0.034,-9.792,-0.01,0.028,0.038,-55.307,-4.438,-16.3,54.30336,-5.582276,330920.19
4000.0,18.11,101625.33,105.03,0.881,-0.002,-9.898,-0.069,0.011,0.044,-58.149,-4.369,-15.952,54.30336,-5.582276,330920.19
4250.0,18.11,101624.73,105.08,0.797,-0.007,-9.668,0.002,0.031,0.007,-58.106,-4.469,-15.631,54.30336,-5.582276,330920.19
4500.0,18.11,101624.56,105.09,0.85,-0.256,-9.881,0.007,-0.007,0.019,-129.326,-4.621,-15.374,54.30336,-5.582276,330920.19
4750.0,18.11,101623.75,105.16,0.91,-0.069,-9.907,-0.052,0.005,0.043,-158.38,-4.759,-15.1,54.303368,-5.582298,330920.03
5002.0,18.11,101623.34,105.19,0.867,-0.067,-9.732,-0.049,0.042,-0.031,-168.388,-4.858,-15.178,54.303368,-5.582298,330920.03
5252.0,18.12,101623.77,105.16,0.903,-0.187,-9.795,-0.054,0.007,0.005,-174.946,-4.997,-14.971,54.303368,-5.582298,330920.03
5502.0,18.12,101624.17,105.12,0.888,-0.23,-9.96,-0.023,-0.008,0.011,-177.764,-5.064,-14.925,54.303368,-5.582298,330920.03
5750.0,18.12,101624.17,105.12,0.965,-0.213,-9.955,-0.062,0.005,0.019,-178.712,-5.031,-14.693,54.303371,-5.582313,330919.75
6002.0,18.12,101624.34,105.11,0.919,-0.168,-9.946,-0.003,0.005,0.036,-179.188,-4.984,-14.406,54.303371,-5.582313,330919.75
6252.0,18.12,101623.91,105.15,0.876,-0.227,-9.73,0.011,0.017,0.07,-178.824,-4.982,-13.939,54.303371,-5.582313,330919.75
6502.0,18.12,101622.93,105.23,0.994,-0.256,-9.936,-0.078,-0.002,0.004,-178.763,-5.065,-13.546,54.303371,-5.582313,330919.75
6751.0,18.12,101621.62,105.34,0.917,-0.278,-9.795,-0.05,-0.022,0.001,-179.082,-5.192,-13.377,54.303391,-5.582343,330920.28
7000.0,18.12,101621.06,105.38,0.91,-0.364,-9.831,0.029,-0.037,0.04,-178.883,-5.268,-13.294,54.303391,-5.582343,330920.28
7250.0,18.12,101620.91,105.4,0.84,-0.357,-9.625,-0.023,0.017,0.044,-178.883,-5.289,-12.909,54.303391,-5.582343,330920.28
7500.0,18.13,101620.02,105.47,0.843,-0.148,-9.742,-0.056,0.026,0.0,-165.224,-5.167,-13.09,54.303391,-5.582343,330920.28
7754.0,18.13,101619.2,105.54,0.991,-0.472,-10.039,-0.05,-0.006,-0.043,-173.044,-5.289,-12.819,54.303391,-5.582356,330919.75
8001.0,18.13,101619.09,105.55,1.01,-0.311,-9.898,-0.016,0.011,0.046,-175.732,-5.25,-12.464,54.303391,-5.582356,330919.75
8251.0,18.13,101619.34,105.52,0.804,-0.345,-9.718,0.002,-0.006,0.012,-177.671,-5.423,-12.333,54.303391,-5.582356,330919.75
8501.0,18.13,101619.92,105.48,0.735,-0.294,-9.673,0.019,0.017,-0.011,-178.209,-5.419,-12.015,54.303391,-5.582356,330919.75
8749.0,18.14,101620.62,105.42,0.936,0.256,-9.974,-0.2,-0.072,0.027,-158.576,-5.322,-11.982,54.303398,-5.582366,330920.03
8997.0,18.14,101621.69,105.33,1.575,0.273,-11.32,0.158,0.105,-0.056,-81.114,-3.484,-18.93,54.303398,-5.582366,330920.03
9247.0,18.14,101622.02,105.3,0.934,0.462,-9.692,-0.392,0.165,-0.353,3.047,-7.153,-18.942,54.303398,-5.582366,330920.03
9497.0,18.14,101621.53,105.34,0.682,0.496,-10.652,0.11,-0.526,0.418,77.883,-6.922,-21.226,54.303398,-5.582366,330920.03
9751.0,18.14,101621.94,105.31,0.39,0.735,-10.348,0.12,0.198,-0.056,123.454,-3.624,-20.816,54.303398,-5.582368,330919.97
9997.0,18.14,101622.1,105.3,0.201,0.651,-9.546,-0.63,-0.084,0.04,124.307,-4.948,-17.631,54.303398,-5.582368,330919.97
10247.0,18.14,101622.35,105.28,0.043,2.291,-9.45,-0.339,0.165,-0.016,144.304,-2.478,-17.523,54.303398,-5.582368,330919.97
10497.0,18.14,101622.03,105.3,-0.711,3.546,-7.666,-0.373,-0.663,-0.203,149.381,-3.848,-18.499,54.303398,-5.582368,330919.97
10751.0,18.15,101622.08,105.3,-2.227,4.056,-7.096,-0.045,-0.387,-0.25,146.331,-2.66,-21.605,54.303398,-5.582363,330920.16
11000.0,18.15,101622.9,105.23,-0.831,4.235,-9.117,0.189,-0.032,-0.038,154.606,5.787,-22.449,54.303398,-5.582363,330920.16
11250.0,18.15,101623.22,105.2,-0.596,3.8,-10.59,0.413,-0.138,0.262,157.959,5.931,-20.877,54.303398,-5.582363,330920.16
11500.0,18.15,101623.06,105.22,-4.458,2.892,-6.819,0.451,-2.55,0.601,161.301,-7.837,-16.449,54.303398,-5.582363,330920.16
11754.0,18.15,101624.29,105.11,-5.339,4.937,-5.442,0.578,-0.682,0.638,157.612,7.083,-3.291,54.303398,-5.582356,330920.44
12000.0,18.15,101623.96,105.14,-7.606,3.871,-3.608,1.557,-0.196,0.842,160.477,19.178,7.171,54.303398,-5.582356,330920.44
12250.0,18.15,101624.05,105.13,-4.894,1.978,-8.102,1.077,0.04,0.579,160.531,31.915,17.939,54.303398,-5.582356,330920.44
12500.0,18.15,101623.88,105.15,-5.2,2.732,-8.31,0.205,-0.7,0.236,162.275,30.445,24.15,54.303398,-5.582356,330920.44
12753.0,18.15,101624.43,105.1,-5.713,3.776,-6.924,-0.566,-0.43,0.148,161.692,30.111,26.204,54.303391,-5.582346,330920.16
-19994.0,17.0,101521.5,113.63,-9.776,0.151,-0.4,-0.034,0.005,0.014,94.153,52.222,0.178,0.0,0.0,0.0
-19746.0,17.02,101521.89,113.6,-9.761,0.237,-0.503,-0.054,0.007,0.009,133.452,72.928,0.316,0.0,0.0,0.0
-19492.0,17.03,101521.54,113.63,-9.761,0.235,-0.321,0.033,0.004,-0.001,138.8,81.514,0.419,0.0,0.0,0.0
-19246.0,17.04,101521.38,113.64,-9.673,0.469,-1.046,-0.1,0.022,0.04,78.546,84.769,0.631,54.303513,-5.584073,330863.38
-18995.0,17.05,101521.53,113.63,-9.692,-0.129,-0.912,0.052,-0.011,-0.014,69.298,85.605,0.582,54.303513,-5.584073,330863.38
-18746.0,17.06,101521.28,113.65,-9.744,0.041,-0.56,-0.062,0.013,0.026,52.591,87.015,0.781,54.303513,-5.584073,330863.38
-18496.0,17.07,101520.7,113.7,-9.776,-0.06,-0.512,-0.081,-0.001,0.017,92.363,87.092,1.048,54.303513,-5.584073,330863.38
-18243.0,17.08,101519.14,113.83,-9.792,0.11,-0.378,-0.065,0.008,0.008,122.122,87.414,1.262,54.303528,-5.584093,330863.97
-17996.0,17.08,101518.96,113.84,-9.759,0.091,-0.378,-0.018,0.009,0.011,142.854,87.599,1.443,54.303528,-5.584093,330863.97
-17747.0,17.09,101519.06,113.83,-9.737,0.184,-0.757,-0.064,-0.005,0.014,151.37,87.147,1.603,54.303528,-5.584093,330863.97
-17492.0,17.09,101518.23,113.9,-9.776,-0.01,-0.522,0.002,0.018,0.009,132.062,87.653,1.736,54.303528,-5.584093,330863.97
-17244.0,17.1,101518.7,113.86,-9.673,0.347,-0.836,-0.028,0.013,0.017,89.53,86.964,1.969,54.303532,-5.584102,330863.97
-16993.0,17.1,101519.38,113.81,-9.761,-0.017,-0.263,-0.075,0.012,0.014,90.313,86.879,2.213,54.303532,-5.584102,330863.97
-16744.0,17.1,101519.91,113.76,-9.744,0.091,-0.555,-0.047,0.016,0.017,84.313,87.208,2.453,54.303532,-5.584102,330863.97
-16494.0,17.11,101520.91,113.68,-9.744,0.306,-0.34,-0.053,-0.002,0.007,80.412,86.771,2.618,54.303532,-5.584102,330863.97
-16241.0,17.11,101520.8,113.69,-9.783,0.086,-0.481,-0.033,0.005,0.019,92.703,87.134,2.794,54.303547,-5.584105,330865.19
-15995.0,17.12,101520.81,113.69,-9.737,0.139,-0.51,-0.026,-0.009,0.008,106.077,86.959,2.927,54.303547,-5.584105,330865.19
-15746.0,17.12,101520.79,113.69,-9.771,0.062,-0.496,-0.062,0.012,0.012,136.6,87.3,3.072,54.303547,-5.584105,330865.19
-15497.0,17.12,101519.91,113.76,-9.785,0.045,-0.268,-0.023,0.002,0.017,137.414,87.215,3.246,54.303547,-5.584105,330865.19
-15244.0,17.13,101520.53,113.71,-9.682,0.132,-0.639,-0.039,0.009,0.02,144.196,87.434,3.488,54.303566,-5.58412,330866.31
-14994.0,17.13,101520.46,113.72,-9.706,0.218,-0.56,-0.073,0.002,0.008,151.001,87.099,3.649,54.303566,-5.58412,330866.31
-14744.0,17.13,101518.92,113.84,-9.728,0.055,-0.314,-0.099,0.015,0.019,115.169,87.425,3.818,54.303566,-5.58412,330866.31
-14495.0,17.14,101517.68,113.95,-9.701,0.441,-0.654,-0.071,-0.006,0.004,95.824,87.028,3.977,54.303566,-5.58412,330866.31
-14242.0,17.14,101516.06,114.08,-9.747,0.091,-0.443,-0.034,0.013,0.018,77.323,87.399,4.143,54.303566,-5.584135,330865.72
-13997.0,17.14,101515.18,114.15,-9.776,0.139,-0.311,-0.067,0.0,0.01,115.403,87.344,4.319,54.303566,-5.584135,330865.72
-13742.0,17.15,101515.4,114.14,-9.764,0.017,-0.338,-0.026,0.01,0.017,124.27,87.545,4.48,54.303566,-5.584135,330865.72
-13493.0,17.15,101516.55,114.04,-9.708,0.275,-0.553,-0.054,0.006,0.014,146.414,87.338,4.749,54.303566,-5.584135,330865.72
-13245.0,17.16,101518.0,113.92,-9.764,0.091,-0.33,-0.005,0.003,0.004,154.573,87.347,4.852,54.303577,-5.584152,330866.06
-12997.0,17.16,101518.73,113.86,-9.754,0.117,-0.515,-0.089,0.008,0.029,129.395,87.4,5.138,54.303577,-5.584152,330866.06
-12747.0,17.16,101518.47,113.88,-9.759,0.089,-0.472,0.0,0.012,0.004,143.003,87.405,5.326,54.303577,-5.584152,330866.06
-12493.0,17.16,101517.91,113.93,-9.742,0.077,-0.548,-0.038,0.007,0.017,143.825,87.337,5.517,54.303577,-5.584152,330866.06
-12245.0,17.17,101517.34,113.97,-9.72,-0.043,-0.491,0.067,-0.007,-0.009,144.999,87.081,5.575,54.303585,-5.584173,330865.91
-11993.0,17.17,101517.48,113.96,-9.773,0.081,-0.536,-0.018,0.006,0.015,97.125,87.273,5.583,54.303585,-5.584173,330865.91
-11744.0,17.17,101517.65,113.95,-9.831,0.026,-0.469,-0.343,0.013,0.038,123.333,87.284,5.915,54.303585,-5.584173,330865.91
-11495.0,17.17,101518.23,113.9,-9.627,-0.034,-0.455,-0.062,0.02,0.025,68.477,87.077,6.277,54.303585,-5.584173,330865.91
-11242.0,17.18,101518.15,113.91,-9.771,-0.124,-0.371,-0.019,-0.003,0.009,63.819,86.678,6.487,54.303547,-5.58414,330863.81
-10993.0,17.18,101517.88,113.93,-9.816,0.321,-0.259,-0.04,-0.003,0.021,64.689,86.963,6.665,54.303547,-5.58414,330863.81
-10744.0,17.18,101516.42,114.05,-9.682,0.227,-0.608,-0.041,0.005,0.009,117.621,87.122,6.828,54.303547,-5.58414,330863.81
-10495.0,17.18,101515.05,114.17,-9.783,0.263,-0.409,-0.016,-0.005,0.014,125.666,87.125,7.071,54.303547,-5.58414,330863.81
-10244.0,17.18,101515.3,114.15,-9.835,0.029,-0.419,-0.047,0.001,0.001,109.259,87.028,7.187,54.303547,-5.58414,330863.81
-9992.0,17.19,101516.16,114.07,-9.859,-0.01,-0.354,-0.016,-0.006,0.019,79.479,86.977,7.41,54.303547,-5.58414,330863.81
-9743.0,17.19,101515.11,114.16,-9.749,-0.067,0.005,-0.046,-0.004,0.007,70.452,86.937,7.669,54.303547,-5.58414,330863.81
-9493.0,17.19,101511.95,114.42,-9.795,-0.455,0.378,-0.024,0.01,0.009,56.951,86.128,7.846,54.303539,-5.584123,330863.81
-9241.0,17.19,101511.84,114.43,-9.785,-0.055,0.328,-0.025,0.02,0.022,54.142,85.552,8.017,54.303539,-5.584123,330863.81
-8992.0,17.2,101511.77,114.44,-9.701,0.505,-0.867,-0.041,0.025,0.02,59.695,86.057,8.259,54.303539,-5.584123,330863.81
-8743.0,17.2,101512.19,114.4,-9.74,0.201,-0.512,-0.033,0.005,0.005,98.8,86.47,8.422,54.303539,-5.584123,330863.81
-8492.0,17.2,101514.03,114.25,-9.795,0.036,-0.527,-0.03,0.002,0.018,117.215,87.0,8.6,54.303532,-5.584116,330863.38
-8240.0,17.2,101513.54,114.29,-9.78,0.062,-0.378,-0.034,-0.001,0.003,131.572,86.993,8.781,54.303532,-5.584116,330863.38
-7994.0,17.2,101512.33,114.39,-9.752,0.069,-0.505,-0.05,0.014,0.019,134.369,87.399,8.918,54.303532,-5.584116,330863.38
-7745.0,17.21,101512.09,114.41,-9.778,0.268,-0.414,-0.046,-0.003,0.012,148.914,87.125,9.115,54.303532,-5.584116,330863.38
-7494.0,17.21,101511.11,114.49,-9.756,0.189,-0.354,-0.044,0.008,0.021,122.929,87.372,9.292,54.303532,-5.58411,330863.66
-7242.0,17.21,101509.91,114.59,-9.685,0.414,-0.464,-0.04,0.006,0.006,135.771,87.107,9.588,54.303532,-5.58411,330863.66
-6995.0,17.21,101509.8,114.6,-9.799,-0.268,0.158,-0.015,-0.009,0.0,104.79,86.959,9.589,54.303532,-5.58411,330863.66
-6745.0,17.21,101511.84,114.43,-9.869,-0.208,0.192,-0.036,0.009,0.013,76.207,86.473,9.843,54.303532,-5.58411,330863.66
-6495.0,17.21,101513.46,114.3,-9.838,-0.215,0.06,-0.023,0.014,0.007,68.95,86.756,9.936,54.303532,-5.584103,330863.91
-6243.0,17.22,101515.5,114.13,-9.629,0.326,-0.613,-0.042,0.02,0.023,69.494,87.063,10.168,54.303532,-5.584103,330863.91
-5995.0,17.22,101516.37,114.06,-9.675,0.335,-0.819,-0.036,0.006,0.01,103.955,86.81,10.344,54.303532,-5.584103,330863.91
-5745.0,17.22,101516.94,114.01,-9.809,0.232,-0.582,-0.034,-0.002,0.014,114.211,87.056,10.518,54.303532,-5.584103,330863.91
-5495.0,17.22,101517.03,114.0,-9.761,0.12,-0.539,-0.06,0.005,0.015,124.938,87.11,10.692,54.303532,-5.584102,330863.97
-5243.0,17.23,101515.95,114.09,-9.697,0.103,-0.52,-0.052,0.023,0.019,90.366,87.436,10.831,54.303532,-5.584102,330863.97
-4994.0,17.23,101516.53,114.04,-9.675,0.345,-0.797,-0.039,0.006,0.013,117.161,87.182,11.036,54.303532,-5.584102,330863.97
-4745.0,17.23,101517.34,113.97,-9.771,0.105,-0.608,-0.036,0.007,0.015,121.947,87.271,11.172,54.303532,-5.584102,330863.97
-4495.0,17.23,101517.75,113.94,-9.752,0.196,-0.584,-0.03,0.003,0.009,141.547,87.189,11.415,54.303532,-5.584096,330864.16
-4243.0,17.23,101517.67,113.95,-9.735,0.048,-0.364,-0.033,0.006,0.009,143.8,87.208,11.561,54.303532,-5.584096,330864.16
-3993.0,17.24,101518.38,113.89,-9.759,0.091,-0.577,-0.029,0.008,0.012,142.294,87.293,11.765,54.303532,-5.584096,330864.16
-3743.0,17.24,101517.73,113.94,-9.752,0.098,-0.378,-0.04,0.011,0.013,152.442,87.332,11.948,54.303532,-5.584096,330864.16
-3493.0,17.24,101517.01,114.0,-9.723,0.165,-0.761,-0.027,0.004,0.01,156.451,87.242,12.15,54.303532,-5.584093,330864.31
-3241.0,17.24,101517.59,113.96,-9.759,0.184,-0.438,-0.03,0.002,0.008,157.363,87.272,12.292,54.303532,-5.584093,330864.31
-2993.0,17.24,101518.16,113.91,-9.73,0.23,-0.644,-0.021,0.011,0.011,159.365,87.322,12.482,54.303532,-5.584093,330864.31
-2744.0,17.24,101518.16,113.91,-9.737,0.089,-0.529,-0.12,0.001,0.026,156.883,87.205,12.671,54.303532,-5.584093,330864.31
-2493.0,17.24,101517.19,113.99,-9.718,0.132,-0.697,-0.033,0.009,0.009,156.258,87.246,12.864,54.303532,-5.584088,330864.5
-2242.0,17.25,101517.6,113.95,-9.783,0.127,-0.366,-0.025,0.001,0.01,158.366,87.172,13.047,54.303532,-5.584088,330864.5
-1997.0,17.25,101517.36,113.97,-9.706,0.227,-0.644,-0.031,0.005,0.012,161.188,87.3,13.199,54.303532,-5.584088,330864.5
-1742.0,17.25,101517.58,113.96,-9.728,0.141,-0.718,-0.042,0.019,0.017,138.327,87.426,13.411,54.303532,-5.584088,330864.5
-1497.0,17.25,101516.61,114.04,-9.754,-0.002,-0.321,-0.045,0.021,0.013,120.092,87.413,13.563,54.303532,-5.584083,330864.69
-1246.0,17.25,101515.88,114.1,-9.699,0.314,-0.421,-0.041,0.019,0.017,120.852,87.397,13.806,54.303532,-5.584083,330864.69
-997.0,17.25,101515.55,114.12,-9.747,0.254,-0.711,-0.029,0.005,0.011,135.498,87.079,13.981,54.303532,-5.584083,330864.69
-742.0,17.26,101517.27,113.98,-9.73,0.244,-0.536,-0.039,0.002,0.011,149.857,87.154,14.179,54.303532,-5.584083,330864.69
-497.0,17.26,101518.46,113.88,-9.723,0.122,-0.395,-0.032,-0.005,0.01,156.517,87.082,14.334,54.303482,-5.584042,330861.91
-245.0,17.26,101519.2,113.82,-9.79,0.124,-0.251,-0.035,0.008,0.013,157.46,87.38,14.533,54.303482,-5.584042,330861.91
5.0,17.26,101519.12,113.83,-9.74,0.132,-0.347,-0.031,-0.002,0.014,160.023,87.212,14.727,54.303482,-5.584042,330861.91
254.0,17.26,101518.64,113.87,-9.756,0.139,-0.275,-0.034,0.013,0.013,156.765,87.403,14.938,54.303482,-5.584042,330861.91
505.0,17.27,101517.27,113.98,-9.79,0.098,-0.323,-0.032,-0.001,0.011,159.922,87.152,15.122,54.303474,-5.584035,330861.5
757.0,17.27,101516.18,114.07,-9.639,0.177,-0.532,-0.046,0.01,0.013,153.574,87.393,15.298,54.303474,-5.584035,330861.5
1003.0,17.27,101516.92,114.01,-9.826,0.05,-0.314,-0.018,0.003,0.012,156.278,87.339,15.471,54.303474,-5.584035,330861.5
1258.0,17.27,101517.5,113.96,-9.771,0.141,-0.529,-0.044,0.014,0.016,159.924,87.443,15.655,54.303474,-5.584035,330861.5
1503.0,17.28,101517.55,113.96,-9.697,0.297,-0.421,-0.033,0.003,0.012,159.083,87.169,15.878,54.303474,-5.58403,330861.69
1755.0,17.28,101518.12,113.91,-9.756,0.141,-0.546,-0.036,0.007,0.011,160.584,87.245,16.028,54.303474,-5.58403,330861.69
2004.0,17.28,101519.03,113.84,-9.761,0.113,-0.338,-0.046,0.007,0.013,159.895,87.37,16.194,54.303474,-5.58403,330861.69
2254.0,17.28,101519.36,113.81,-9.725,0.132,-0.505,-0.031,0.0,0.013,153.86,87.177,16.393,54.303474,-5.58403,330861.69
2504.0,17.28,101519.19,113.82,-9.742,0.175,-0.397,-0.036,0.008,0.009,155.023,87.332,16.552,54.303471,-5.584026,330861.5
2756.0,17.28,101519.25,113.82,-9.742,0.045,-0.575,-0.037,0.005,0.018,161.915,87.216,16.74,54.303471,-5.584026,330861.5
3003.0,17.29,101519.17,113.82,-9.756,0.079,-0.17,-0.029,0.01,0.008,158.328,87.327,16.929,54.303471,-5.584026,330861.5
3258.0,17.29,101518.84,113.86,-9.723,0.182,-0.67,-0.051,0.006,0.022,163.713,87.18,17.119,54.303471,-5.584026,330861.5
3503.0,17.29,101518.69,113.86,-9.771,0.098,-0.342,-0.026,0.007,0.006,157.154,87.279,17.302,54.303471,-5.584023,330861.62
3755.0,17.29,101519.42,113.8,-9.718,0.148,-0.539,-0.044,0.002,0.017,163.023,87.177,17.468,54.303471,-5.584023,330861.62
4003.0,17.29,101520.0,113.75,-9.773,0.17,-0.364,-0.018,0.009,0.005,158.312,87.32,17.628,54.303471,-5.584023,330861.62
4253.0,17.29,101519.89,113.76,-9.79,0.103,-0.517,0.022,-0.001,-0.001,162.979,87.166,17.659,54.303471,-5.584023,330861.62
4504.0,17.29,101519.73,113.78,-9.749,0.187,-0.259,0.036,0.002,-0.016,155.409,87.28,17.609,54.303474,-5.584023,330861.97
4755.0,17.29,101519.24,113.82,-9.809,0.074,-0.558,-0.156,0.007,0.033,63.256,87.165,17.65,54.303474,-5.584023,330861.97
5007.0,17.3,101518.68,113.86,-9.756,0.117,-0.182,-0.159,0.001,0.037,86.87,87.127,18.118,54.303474,-5.584023,330861.97
5256.0,17.3,101518.93,113.84,-9.706,0.385,-0.491,-0.043,0.006,0.008,123.295,87.065,18.524,54.303474,-5.584023,330861.97
5507.0,17.3,101518.44,113.88,-9.845,0.194,-0.613,-0.098,-0.001,0.004,137.383,87.021,18.611,54.303474,-5.584022,330862.03
5759.0,17.3,101519.48,113.8,-9.716,-0.101,-0.52,0.276,-0.006,-0.02,109.784,87.061,18.447,54.303474,-5.584022,330862.03
6007.0,17.3,101519.8,113.77,-9.816,0.323,-0.29,-0.11,-0.003,0.015,81.395,86.931,18.564,54.303474,-5.584022,330862.03
6256.0,17.3,101520.21,113.74,-9.768,0.134,-0.424,-0.112,0.018,0.021,78.485,87.324,18.916,54.303474,-5.584022,330862.03
6507.0,17.31,101520.79,113.69,-9.708,0.139,-0.622,0.01,-0.008,-0.002,118.468,87.125,19.076,54.303474,-5.58402,330862.09
6758.0,17.31,101521.12,113.66,-9.754,0.074,-0.582,-0.05,0.01,0.013,105.284,87.341,19.24,54.303474,-5.58402,330862.09
7004.0,17.31,101521.5,113.63,-9.74,-0.038,-0.575,-0.058,0.003,0.024,27.579,87.108,19.287,54.303474,-5.58402,330862.09
7253.0,17.31,101521.33,113.65,-9.752,0.012,-0.498,-0.017,0.01,0.007,81.173,87.336,19.494,54.303474,-5.58402,330862.09
7504.0,17.31,101520.68,113.7,-9.759,0.12,-0.5,-0.061,0.003,0.019,42.57,87.275,19.682,54.303474,-5.58402,330862.09
7756.0,17.31,101521.02,113.67,-9.72,0.057,-0.321,0.007,0.002,-0.001,61.589,87.32,19.857,54.303474,-5.58402,330862.09
8005.0,17.31,101521.51,113.63,-9.725,-0.148,-0.644,-0.029,0.003,0.016,9.135,87.283,19.993,54.303474,-5.58402,330862.09
8254.0,17.32,101522.38,113.56,-9.759,0.067,-0.438,-0.042,0.01,0.011,49.532,87.426,20.198,54.303474,-5.58402,330862.09
8505.0,17.32,101522.38,113.56,-9.747,0.024,-0.45,-0.052,0.001,0.02,0.673,87.22,20.412,54.303474,-5.58402,330862.09
8757.0,17.32,101522.62,113.54,-9.744,0.045,-0.56,-0.003,0.008,0.009,80.439,87.423,20.619,54.303474,-5.58402,330862.09
9008.0,17.32,101522.88,113.52,-9.74,0.055,-0.385,-0.053,-0.003,0.019,46.8,87.302,20.848,54.303474,-5.58402,330862.09
9258.0,17.32,101522.23,113.57,-9.737,0.041,-0.565,-0.106,0.02,0.027,119.371,87.631,21.197,54.303474,-5.58402,330862.09
9503.0,17.32,101521.67,113.62,-9.74,0.275,-0.599,-0.027,-0.007,0.016,145.044,87.076,21.531,54.303474,-5.58402,330862.09
9755.0,17.32,101520.53,113.71,-9.768,-0.213,-0.555,-0.2,0.03,0.055,53.037,87.592,21.88,54.303474,-5.58402,330862.09
10004.0,17.32,101517.77,113.94,-9.692,0.52,-0.86,-0.007,-0.003,0.008,68.079,86.9,22.254,54.303474,-5.58402,330862.09
10254.0,17.33,101516.68,114.03,-9.804,-0.259,-0.359,-0.042,0.014,0.013,51.109,87.083,22.347,54.303474,-5.58402,330862.09
10505.0,17.33,101515.7,114.11,-9.697,0.328,-0.572,-0.05,0.004,0.019,47.779,86.965,22.634,54.303474,-5.584022,330862.03
10756.0,17.33,101516.28,114.06,-9.795,-0.079,-0.742,-0.044,0.031,0.019,36.499,87.299,22.686,54.303474,-5.584022,330862.03
11008.0,17.33,101516.44,114.05,-9.697,0.251,-0.5,-0.072,0.025,0.022,67.741,86.738,22.992,54.303474,-5.584022,330862.03
11257.0,17.33,101517.02,114.0,-9.754,-0.196,-0.323,-0.044,0.031,0.019,64.284,86.725,23.144,54.303474,-5.584022,330862.03
11508.0,17.33,101517.56,113.96,-9.852,0.115,-0.084,-0.035,0.024,0.011,94.338,86.67,23.378,54.303474,-5.584023,330861.97
11759.0,17.34,101517.98,113.92,-9.735,0.323,-0.493,-0.046,0.008,0.012,90.055,86.927,23.528,54.303474,-5.584023,330861.97
12006.0,17.34,101516.92,114.01,-9.62,0.754,-1.255,0.009,-0.009,-0.002,67.154,86.551,23.741,54.303474,-5.584023,330861.97
12255.0,17.34,101516.5,114.05,-9.656,0.548,-1.58,-0.133,0.014,0.025,67.463,85.566,23.869,54.303474,-5.584023,330861.97
12506.0,17.34,101517.14,113.99,-9.852,0.316,-1.094,-0.054,-0.007,0.024,56.573,85.221,24.098,54.303474,-5.584023,330861.97
12758.0,17.34,101517.4,113.97,-9.718,0.115,-0.457,-0.03,0.02,0.02,45.613,86.338,24.239,54.303474,-5.584023,330861.97
13007.0,17.35,101517.32,113.98,-9.814,0.16,-0.412,-0.029,0.002,0.014,79.129,86.451,24.506,54.303474,-5.584023,330861.97
13256.0,17.35,101517.87,113.93,-9.807,0.005,-0.385,-0.022,0.04,0.008,67.378,87.044,24.552,54.303474,-5.584023,330861.97
13507.0,17.35,101517.54,113.96,-9.754,0.591,-0.376,-0.088,0.006,0.018,60.349,86.52,24.882,54.303474,-5.584025,330861.91
